idx,headword,ipa,start_line,end_line,breakdown_count,family_count,cognate_count,sense_count,bad_pos_count,sense_missing_phrase,sense_missing_example,junk_hits,ok_breakdown,ok_family,ok_sense,ok_per_sense,ok_no_junk,ok_all
1185,verify,'verifai,15175,15181,1,1,4,1,0,0,0,,1,1,1,1,1,1
1186,veritable,'veritəbl,15185,15192,1,2,6,1,0,0,0,,1,1,1,1,1,1
1187,verily,'verili,15196,15206,1,5,5,1,0,0,0,,1,1,1,1,1,1
1188,verisimilitude,ˌverisi'militju:d,15210,15216,1,1,5,1,0,0,0,,1,1,1,1,1,1
1189,verity,'verəti,15220,15226,1,1,5,1,0,0,0,,1,1,1,1,1,1
1190,affectation,ˌæfek'teiʃn,15236,15245,1,4,8,1,0,0,0,,1,1,1,1,1,1
1191,defect,di'fekt,15249,15258,1,1,7,2,0,0,0,,1,1,1,1,1,1
1192,malefactor,ˈmælifæktə(r),15262,15269,1,2,4,1,0,0,0,,1,1,1,1,1,1
1193,factual,'fæktʃuəl,15273,15282,1,4,4,1,0,0,0,,1,1,1,1,1,1
1194,facile,'fæsail,15286,15293,1,1,5,1,0,0,0,,1,1,1,1,1,1
1195,beneficent,bi'nefisnt,15297,15305,1,3,7,1,0,0,0,,1,1,1,1,1,1
1196,beneficial,ˌbeni'fiʃl,15309,15315,1,1,3,1,0,0,0,,1,1,1,1,1,1
1197,efficacious,ˌefi'keiʃəs,15319,15326,1,2,3,1,0,0,0,,1,1,1,1,1,1
1198,munificent,mju:'nifisnt,15330,15336,1,1,3,1,0,0,0,,1,1,1,1,1,1
1199,officiate,ə'fiʃieit,15340,15349,1,4,8,1,0,0,0,,1,1,1,1,1,1
1200,officious,ə'fiʃəs,15353,15362,1,4,4,1,0,0,0,,1,1,1,1,1,1
1201,proficient,prə'fiʃnt,15366,15375,1,1,4,2,0,0,0,,1,1,1,1,1,1
1202,superficial,ˌsu:pə'fiʃl,15379,15385,1,1,3,1,0,0,0,,1,1,1,1,1,1
1203,surfeit,'sɜ:fit,15389,15398,1,1,5,2,0,0,0,,1,1,1,1,1,1
1204,malfeasance,mæl'fi:zəns,15402,15411,1,4,4,1,0,0,0,,1,1,1,1,1,1
1205,discomfit,dis'kʌmfit,15415,15421,1,1,3,1,0,0,0,,1,1,1,1,1,1
1206,confection,kən'fekʃn,15425,15431,1,1,3,1,0,0,0,,1,1,1,1,1,1
1207,confectionery,kən'fekʃənəri,15435,15441,1,1,3,1,0,0,0,,1,1,1,1,1,1
1208,effect,i'fekt,15445,15454,1,1,4,2,0,0,0,,1,1,1,1,1,1
1209,effective,i'fektiv,15458,15464,1,1,5,1,0,0,0,,1,1,1,1,1,1
1210,effectual,i'fektʃuəl,15468,15474,1,1,5,1,0,0,0,,1,1,1,1,1,1
1211,infect,in'fekt,15478,15484,1,1,5,1,0,0,0,,1,1,1,1,1,1
1212,infection,in'fekʃn,15488,15494,1,1,5,1,0,0,0,,1,1,1,1,1,1
1213,infectious,in'fekʃəs,15498,15504,1,1,5,1,0,0,0,,1,1,1,1,1,1
1214,perfect,'pɜ:fikt,15508,15517,1,1,4,2,0,0,0,,1,1,1,1,1,1
1215,perfection,pə'fekʃn,15521,15527,1,1,5,1,0,0,0,,1,1,1,1,1,1
1216,perfectionist,pə'fekʃənist,15531,15537,1,1,5,1,0,0,0,,1,1,1,1,1,1
1217,prefect,'pri:fekt,15541,15547,1,1,3,1,0,0,0,,1,1,1,1,1,1
1218,prefecture,'pri:fektʃə(r),15551,15557,1,1,3,1,0,0,0,,1,1,1,1,1,1
1219,refection,ri'fekʃn,15561,15567,1,1,5,1,0,0,0,,1,1,1,1,1,1
1220,refectory,ri'fektri,15571,15577,1,1,5,1,0,0,0,,1,1,1,1,1,1
1221,unaffected,ˌʌnə'fektid,15581,15587,1,1,5,1,0,0,0,,1,1,1,1,1,1
1222,artifact,'ɑ:tifækt,15591,15597,1,1,5,1,0,0,0,,1,1,1,1,1,1
1223,manufacture,ˌmænju'fæktʃə(r),15601,15610,1,1,4,2,0,0,0,,1,1,1,1,1,1
1224,faction,'fækʃn,15614,15621,1,2,3,1,0,0,0,,1,1,1,1,1,1
1225,factious,'fækʃəs,15625,15634,1,4,4,1,0,0,0,,1,1,1,1,1,1
1226,factitious,fæk'tiʃəs,15638,15649,1,4,4,1,0,0,0,,1,1,1,1,1,1
1227,factor,'fæktə(r),15653,15659,1,1,3,1,0,0,0,,1,1,1,1,1,1
1228,factory,'fæktri,15663,15669,1,1,5,1,0,0,0,,1,1,1,1,1,1
1229,factotum,fæk'təutəm,15673,15683,1,5,5,1,0,0,0,,1,1,1,1,1,1
1230,facilitate,fə'siliteit,15687,15697,1,5,5,1,0,0,0,,1,1,1,1,1,1
1231,facility,fə'siləti,15701,15709,1,1,3,1,0,0,0,,1,1,1,1,1,1
1232,facsimile,fæk'simili,15713,15719,1,1,5,1,0,0,0,,1,1,1,1,1,1
1233,faculty,'fækəlti,15723,15736,1,4,4,1,0,0,0,,1,1,1,1,1,1
1234,fiction,'fikʃn,15740,15750,1,5,6,1,0,0,0,,1,1,1,1,1,1
1235,fictitious,fik'tiʃəs,15754,15764,1,5,6,1,0,0,0,,1,1,1,1,1,1
1236,beneficiary,ˌbeni'fiʃəri,15768,15774,1,1,5,1,0,0,0,,1,1,1,1,1,1
1237,deficiency,di'fiʃnsi,15778,15786,1,1,5,1,0,0,0,,1,1,1,1,1,1
1238,deficient,di'fiʃnt,15790,15798,1,1,3,1,0,0,0,,1,1,1,1,1,1
1239,deficit,'defisit,15802,15808,1,1,3,1,0,0,0,,1,1,1,1,1,1
1240,difficulty,'difikəlti,15812,15818,1,1,4,1,0,0,0,,1,1,1,1,1,1
1241,edifice,'edifis,15822,15828,1,1,5,1,0,0,0,,1,1,1,1,1,1
1242,efficient,i'fiʃnt,15832,15840,1,1,3,1,0,0,0,,1,1,1,1,1,1
1243,efficiency,i'fiʃnsi,15844,15850,1,1,5,1,0,0,0,,1,1,1,1,1,1
1244,magnificent,mæg'nifisnt,15854,15860,1,1,5,1,0,0,0,,1,1,1,1,1,1
1245,suffice,sə'fais,15864,15870,1,1,5,1,0,0,0,,1,1,1,1,1,1
1246,sufficient,sə'fiʃnt,15874,15880,1,1,4,1,0,0,0,,1,1,1,1,1,1
1247,feasible,'fi:zəbl,15884,15890,1,1,3,1,0,0,0,,1,1,1,1,1,1
1248,counterfeit,'kauntəfit,15894,15906,1,1,3,3,0,0,0,,1,1,1,1,1,1
1249,forfeit,'fɔ:fit,15910,15919,1,1,3,2,0,0,0,,1,1,1,1,1,1
1250,feat,fi:t,15923,15931,1,1,5,1,0,0,0,,1,1,1,1,1,1
1251,feature,'fi:tʃə(r),15935,15944,1,1,4,2,0,0,0,,1,1,1,1,1,1
1252,defeat,di'fi:t,15948,15957,1,1,3,2,0,0,0,,1,1,1,1,1,1
1253,benefit,'benifit,15961,15970,1,1,5,2,0,0,0,,1,1,1,1,1,1
1254,profit,'prɔfit,15974,15983,1,1,3,2,0,0,0,,1,1,1,1,1,1
1255,profitable,'prɔfitəbl,15987,15995,1,1,4,1,0,0,0,,1,1,1,1,1,1
1256,profiteer,ˌprɔfi'tiə(r),15999,16008,1,1,5,2,0,0,0,,1,1,1,1,1,1
1257,affront,ə'frʌnt,16018,16028,1,1,3,2,0,0,0,,1,1,1,1,1,1
1258,confront,kən'frʌnt,16032,16038,1,1,3,1,0,0,0,,1,1,1,1,1,1
1259,effrontery,i'frʌntəri,16042,16051,1,4,4,1,0,0,0,,1,1,1,1,1,1
1260,frontage,'frʌntidʒ,16055,16064,1,4,4,1,0,0,0,,1,1,1,1,1,1
1261,frontal,'frʌntl,16068,16079,1,1,5,2,0,0,0,,1,1,1,1,1,1
1262,frontier,'frʌntiə(r),16083,16098,1,4,4,1,0,0,0,,1,1,1,1,1,1
1263,frontiersman,'frʌntiəzmən,16102,16112,1,5,5,1,0,0,0,,1,1,1,1,1,1
1264,frontispiece,'frʌntispi:s,16116,16126,1,5,5,1,0,0,0,,1,1,1,1,1,1
1265,frontlet,'frʌntlit,16130,16136,1,1,5,1,0,0,0,,1,1,1,1,1,1
1266,forefront,'fɔ:frʌnt,16140,16147,1,1,3,1,0,0,0,,1,1,1,1,1,1
1267,asseverate,ə'sevəreit,16157,16163,1,1,3,1,0,0,0,,1,1,1,1,1,1
1268,persevere,ˌpɜ:sɪ'viə(r),16167,16174,1,2,5,1,0,0,0,,1,1,1,1,1,1
1269,severe,si'viə(r),16178,16184,1,1,4,1,0,0,0,,1,1,1,1,1,1
1270,dissever,di'sevə(r),16188,16194,1,1,4,1,0,0,0,,1,1,1,1,1,1
1271,sever,'sevə(r),16198,16204,1,1,4,1,0,0,0,,1,1,1,1,1,1
1272,severance,'sevərəns,16208,16215,1,1,3,1,0,0,0,,1,1,1,1,1,1
1273,attenuate,ə'tenjuət,16225,16231,1,1,3,1,0,0,0,,1,1,1,1,1,1
1274,extenuate,ik'stenjueit,16235,16241,1,1,3,1,0,0,0,,1,1,1,1,1,1
1275,tenuous,'tenjuəs,16245,16251,1,1,3,1,0,0,0,,1,1,1,1,1,1
1276,accolade,'ækəleid,16261,16268,1,1,3,1,0,0,0,,1,1,1,1,1,1
1277,collar,'kɒlə(r),16272,16282,1,1,4,1,0,0,0,,1,1,1,1,1,1
1278,decollation,di:kə'leiʃn,16286,16292,1,1,4,1,0,0,0,,1,1,1,1,1,1
1279,décolleté,dei'kɒltei,16296,16302,1,1,5,1,0,0,0,,1,1,1,1,1,1
1280,percolate,'pɜ:kəleit,16306,16313,1,1,3,1,0,0,0,,1,1,1,1,1,1
1281,colander,'kʌləndə(r),16317,16323,1,1,4,1,0,0,0,,1,1,1,1,1,1
1282,culvert,'kʌlvət,16327,16333,1,1,5,1,0,0,0,,1,1,1,1,1,1
1283,colon,'kəulən,16337,16343,1,1,5,1,0,0,0,,1,1,1,1,1,1
1284,colic,'kɒlik,16347,16353,1,1,5,1,0,0,0,,1,1,1,1,1,1
1285,colitis,kəu'laitis,16357,16363,1,1,5,1,0,0,0,,1,1,1,1,1,1
1286,colony,'kɒləni,16367,16376,1,1,3,1,0,0,0,,1,1,1,1,1,1
1287,colonial,kə'ləuniəl,16380,16390,1,1,4,2,0,0,0,,1,1,1,1,1,1
1288,colonize,'kɒlənaiz,16394,16400,1,1,3,1,0,0,0,,1,1,1,1,1,1
1289,neocolonialism,ˌni:əukə'ləuniəlizəm,16404,16410,1,1,5,1,0,0,0,,1,1,1,1,1,1
1290,cultivate,'kʌltiveit,16414,16420,1,1,3,1,0,0,0,,1,1,1,1,1,1
1291,cultivation,ˌkʌlti'veiʃn,16424,16430,1,1,5,1,0,0,0,,1,1,1,1,1,1
1292,culture,'kʌltʃə(r),16434,16447,1,1,4,2,0,0,0,,1,1,1,1,1,1
1293,collage,kə'lɑ:ʒ,16451,16457,1,1,5,1,0,0,0,,1,1,1,1,1,1
1294,protocol,'prəutəkɒl,16461,16467,1,1,5,1,0,0,0,,1,1,1,1,1,1
1295,accost,ə'kɒst,16477,16483,1,1,3,1,0,0,0,,1,1,1,1,1,1
1296,costalgia,kɒs'tældʒiə,16487,16493,1,1,3,1,0,0,0,,1,1,1,1,1,1
1297,adjudicate,ə'dʒu:dikeit,16503,16512,1,4,4,1,0,0,0,,1,1,1,1,1,1
1298,judicious,dʒu:'diʃəs,16516,16525,1,4,4,1,0,0,0,,1,1,1,1,1,1
1299,judge,dʒʌdʒ,16529,16539,1,1,5,2,0,0,0,,1,1,1,1,1,1
1300,judgment,'dʒʌdʒmənt,16543,16560,1,4,4,1,0,0,0,,1,1,1,1,1,1
1301,judicature,'dʒu:dikətʃə(r),16564,16573,1,4,4,1,0,0,0,,1,1,1,1,1,1
1302,judicial,dʒu:'diʃl,16577,16596,1,4,4,1,0,0,0,,1,1,1,1,1,1
1303,judiciary,dʒu:'diʃəri,16600,16606,1,1,3,1,0,0,0,,1,1,1,1,1,1
1304,extrajudicial,ˌekstrədʒu:'diʃl,16610,16616,1,1,5,1,0,0,0,,1,1,1,1,1,1
1305,injudicious,ˌindʒu:'diʃəs,16620,16626,1,1,5,1,0,0,0,,1,1,1,1,1,1
1306,prejudge,pri:'dʒʌdʒ,16630,16636,1,1,3,1,0,0,0,,1,1,1,1,1,1
1307,prejudice,'predʒudis,16640,16650,1,1,4,2,0,0,0,,1,1,1,1,1,1
1308,unprejudiced,ʌn'predʒudist,16654,16660,1,1,5,1,0,0,0,,1,1,1,1,1,1
1309,adjunct,'ædʒʌŋkt,16670,16680,1,1,4,2,0,0,0,,1,1,1,1,1,1
1310,enjoin,in'dʒɔin,16684,16693,1,4,4,1,0,0,0,,1,1,1,1,1,1
1311,subjugate,'sʌbdʒəgeit,16697,16703,1,1,3,1,0,0,0,,1,1,1,1,1,1
1312,conjunction,kən'dʒʌŋkʃn,16707,16717,1,1,5,1,0,0,0,,1,1,1,1,1,1
1313,conjunctive,kən'dʒʌŋktiv,16721,16727,1,1,3,1,0,0,0,,1,1,1,1,1,1
1314,conjuncture,kən'dʒʌŋktʃə(r),16731,16737,1,1,5,1,0,0,0,,1,1,1,1,1,1
1315,disjunctive,dis'dʒʌŋktiv,16741,16751,1,1,5,2,0,0,0,,1,1,1,1,1,1
1316,junction,'dʒʌŋkʃn,16755,16768,1,4,4,1,0,0,0,,1,1,1,1,1,1
1317,juncture,'dʒʌŋktʃə(r),16772,16781,1,4,4,1,0,0,0,,1,1,1,1,1,1
1318,junta,'dʒʌntə,16785,16791,1,1,5,1,0,0,0,,1,1,1,1,1,1
1319,junto,'dʒʌntəu,16795,16801,1,1,5,1,0,0,0,,1,1,1,1,1,1
1320,subjunctive,səb'dʒʌŋktiv,16805,16815,1,1,5,2,0,0,0,,1,1,1,1,1,1
1321,adjoin,ə'dʒɔin,16819,16828,1,1,4,2,0,0,0,,1,1,1,1,1,1
1322,conjoin,kən'dʒɔin,16832,16838,1,1,5,1,0,0,0,,1,1,1,1,1,1
1323,conjoint,kən'dʒɔint,16842,16848,1,1,5,1,0,0,0,,1,1,1,1,1,1
1324,disjoint,dis'dʒɔint,16852,16858,1,1,5,1,0,0,0,,1,1,1,1,1,1
1325,disjointed,dis'dʒɔintid,16862,16868,1,1,5,1,0,0,0,,1,1,1,1,1,1
1326,joint,dʒɔint,16872,16888,1,1,4,3,0,0,0,,1,1,1,1,1,1
1327,jointure,'dʒɔintʃə(r),16892,16902,1,5,5,1,0,0,0,,1,1,1,1,1,1
1328,subjoin,səb'dʒɔin,16906,16912,1,1,5,1,0,0,0,,1,1,1,1,1,1
1329,conjugal,'kɒndʒəgl,16916,16924,1,1,3,1,0,0,0,,1,1,1,1,1,1
1330,conjugate,'kɒndʒəgeit,16928,16934,1,1,3,1,0,0,0,,1,1,1,1,1,1
1331,adumbrate,'ædʌmbreit,16944,16950,1,1,3,1,0,0,0,,1,1,1,1,1,1
1332,umbrage,'ʌmbridʒ,16954,16960,1,1,3,1,0,0,0,,1,1,1,1,1,1
1333,umbrella,ʌm'brelə,16964,16972,1,1,3,1,0,0,0,,1,1,1,1,1,1
1334,affinity,ə'finəti,16982,16991,1,4,4,1,0,0,0,,1,1,1,1,1,1
1335,definitive,di'finitiv,16995,17005,1,1,4,2,0,0,0,,1,1,1,1,1,1
1336,infinite,'infinət,17009,17019,1,1,4,2,0,0,0,,1,1,1,1,1,1
1337,confine,kən'fain,17023,17033,1,1,3,2,0,0,0,,1,1,1,1,1,1
1338,confinement,kən'fainmənt,17037,17045,1,1,5,1,0,0,0,,1,1,1,1,1,1
1339,define,di'fain,17049,17055,1,1,3,1,0,0,0,,1,1,1,1,1,1
1340,definite,'definit,17059,17067,1,1,3,1,0,0,0,,1,1,1,1,1,1
1341,definition,ˌdefi'niʃn,17071,17077,1,1,5,1,0,0,0,,1,1,1,1,1,1
1342,infinitive,in'finitiv,17081,17091,1,1,5,2,0,0,0,,1,1,1,1,1,1
1343,infinitude,in'finitju:d,17095,17101,1,1,5,1,0,0,0,,1,1,1,1,1,1
1344,infinity,in'finiti,17105,17111,1,1,5,1,0,0,0,,1,1,1,1,1,1
1345,refine,ri'fain,17115,17121,1,1,5,1,0,0,0,,1,1,1,1,1,1
1346,refined,ri'faind,17125,17131,1,1,5,1,0,0,0,,1,1,1,1,1,1
1347,refinement,ri'fainmənt,17135,17141,1,1,5,1,0,0,0,,1,1,1,1,1,1
1348,refiner,ri'fainə(r),17145,17151,1,1,3,1,0,0,0,,1,1,1,1,1,1
1349,refinery,ri'fainəri,17155,17161,1,1,3,1,0,0,0,,1,1,1,1,1,1
1350,indefinite,in'definit,17165,17171,1,1,5,1,0,0,0,,1,1,1,1,1,1
1351,indefinable,ˌindi'fainəbl,17175,17181,1,1,5,1,0,0,0,,1,1,1,1,1,1
1352,final,'fainl,17185,17195,1,1,4,2,0,0,0,,1,1,1,1,1,1
1353,finale,fi'nɑ:li,17199,17209,1,5,5,1,0,0,0,,1,1,1,1,1,1
1354,finality,fai'næləti,17213,17222,1,4,4,1,0,0,0,,1,1,1,1,1,1
1355,finalize,'fainəlaiz,17226,17236,1,5,5,1,0,0,0,,1,1,1,1,1,1
1356,finance,fai'næns,17240,17250,1,1,5,2,0,0,0,,1,1,1,1,1,1
1357,financial,fai'nænʃl,17254,17264,1,1,3,1,0,0,0,,1,1,1,1,1,1
1358,financier,fai'nænsiə(r),17268,17274,1,1,5,1,0,0,0,,1,1,1,1,1,1
1359,apposite,'æpəzit,17284,17291,1,2,4,1,0,0,0,,1,1,1,1,1,1
1360,depose,di'pauz,17295,17301,1,1,3,1,0,0,0,,1,1,1,1,1,1
1361,exposition,ˌekspə'ziʃn,17305,17314,1,4,4,1,0,0,0,,1,1,1,1,1,1
1362,repose,ri'pauz,17318,17327,1,1,4,2,0,0,0,,1,1,1,1,1,1
1363,proponent,prəu'pəunənt,17331,17340,1,4,4,1,0,0,0,,1,1,1,1,1,1
1364,imposter,im'pɒstə(r),17344,17353,1,4,4,1,0,0,0,,1,1,1,1,1,1
1365,expound,ik'spaund,17357,17366,1,1,5,2,0,0,0,,1,1,1,1,1,1
1366,indisposed,ˌindi'spauzd,17370,17376,1,1,4,1,0,0,0,,1,1,1,1,1,1
1367,supposition,ˌsʌpə'ziʃn,17380,17389,1,4,7,1,0,0,0,,1,1,1,1,1,1
1368,apposition,ˌæpə'ziʃn,17393,17399,1,1,5,1,0,0,0,,1,1,1,1,1,1
1369,compose,kəm'pauz,17403,17409,1,1,5,1,0,0,0,,1,1,1,1,1,1
1370,composed,kəm'pauzd,17413,17419,1,1,5,1,0,0,0,,1,1,1,1,1,1
1371,composer,kəm'pauzə(r),17423,17429,1,1,5,1,0,0,0,,1,1,1,1,1,1
1372,composite,'kɒmpəzit,17433,17439,1,1,5,1,0,0,0,,1,1,1,1,1,1
1373,composition,ˌkɒmpə'ziʃn,17443,17449,1,1,5,1,0,0,0,,1,1,1,1,1,1
1374,compositor,kəm'pɒzitə(r),17453,17459,1,1,5,1,0,0,0,,1,1,1,1,1,1
1375,compos mentis,ˌkɒmpɒs'mentis,17463,17469,1,1,5,1,0,0,0,,1,1,1,1,1,1
1376,deposit,di'pɒzit,17473,17482,1,1,3,2,0,0,0,,1,1,1,1,1,1
1377,depositor,di'pɒzitə(r),17486,17492,1,1,5,1,0,0,0,,1,1,1,1,1,1
1378,depository,di'pɒzitri,17496,17502,1,1,5,1,0,0,0,,1,1,1,1,1,1
1379,dispose,di'spauz,17506,17513,1,1,5,1,0,0,0,,1,1,1,1,1,1
1380,disposed,di'spauzd,17517,17523,1,1,4,1,0,0,0,,1,1,1,1,1,1
1381,disposable,di'spauzəbl,17527,17536,1,1,5,2,0,0,0,,1,1,1,1,1,1
1382,disposal,di'spauzl,17540,17550,1,1,5,1,0,0,0,,1,1,1,1,1,1
1383,disposition,ˌdispə'ziʃn,17554,17562,1,1,4,1,0,0,0,,1,1,1,1,1,1
1384,expose,ik'spauz,17566,17572,1,1,3,1,0,0,0,,1,1,1,1,1,1
1385,exposé,ek'spauzei,17576,17582,1,1,5,1,0,0,0,,1,1,1,1,1,1
1386,exposed,ik'spauzd,17586,17593,1,1,4,1,0,0,0,,1,1,1,1,1,1
1387,exposure,ik'spauʒə(r),17597,17607,1,1,4,1,0,0,0,,1,1,1,1,1,1
1388,impose,im'pauz,17611,17617,1,1,5,1,0,0,0,,1,1,1,1,1,1
1389,imposing,im'pauziŋ,17621,17629,1,1,5,1,0,0,0,,1,1,1,1,1,1
1390,imposition,ˌimpə'ziʃn,17633,17639,1,1,5,1,0,0,0,,1,1,1,1,1,1
1391,interpose,ˌintə'pauz,17643,17649,1,1,3,1,0,0,0,,1,1,1,1,1,1
1392,juxtapose,ˌdʒʌkstə'pauz,17653,17659,1,1,4,1,0,0,0,,1,1,1,1,1,1
1393,oppose,ə'pauz,17663,17669,1,1,5,1,0,0,0,,1,1,1,1,1,1
1394,opposed,ə'pauzd,17673,17681,1,1,5,1,0,0,0,,1,1,1,1,1,1
1395,opposable,ə'pauzəbl,17685,17691,1,1,5,1,0,0,0,,1,1,1,1,1,1
1396,opposite,'ɒpəzit,17695,17704,1,1,5,2,0,0,0,,1,1,1,1,1,1
1397,opposition,ˌɒpə'ziʃn,17708,17718,1,1,3,1,0,0,0,,1,1,1,1,1,1
1398,pose,pauz,17722,17731,1,1,4,2,0,0,0,,1,1,1,1,1,1
1399,posit,'pɒzit,17735,17745,1,5,5,1,0,0,0,,1,1,1,1,1,1
1400,position,pə'ziʃn,17749,17758,1,1,5,2,0,0,0,,1,1,1,1,1,1
1401,positive,'pɒzətiv,17762,17775,1,4,4,1,0,0,0,,1,1,1,1,1,1
1402,positively,'pɒzətivli,17779,17789,1,5,5,1,0,0,0,,1,1,1,1,1,1
1403,positivism,'pɒzətivizəm,17793,17800,1,2,3,1,0,0,0,,1,1,1,1,1,1
1404,preposition,ˌprepə'ziʃn,17804,17810,1,1,4,1,0,0,0,,1,1,1,1,1,1
1405,propose,prə'pauz,17814,17820,1,1,5,1,0,0,0,,1,1,1,1,1,1
1406,proposal,prə'pauzl,17824,17831,1,1,3,1,0,0,0,,1,1,1,1,1,1
1407,proposition,ˌprɒpə'ziʃn,17835,17841,1,1,3,1,0,0,0,,1,1,1,1,1,1
1408,purpose,'pɜ:pəs,17845,17854,1,1,3,2,0,0,0,,1,1,1,1,1,1
1409,purposeful,'pɜ:pəsfl,17858,17864,1,1,3,1,0,0,0,,1,1,1,1,1,1
1410,purposive,'pɜ:pəsiv,17868,17874,1,1,5,1,0,0,0,,1,1,1,1,1,1
1411,repository,ri'pɒzitri,17878,17884,1,1,3,1,0,0,0,,1,1,1,1,1,1
1412,transpose,træns'pauz,17888,17894,1,1,3,1,0,0,0,,1,1,1,1,1,1
1413,component,kəm'pəunənt,17898,17907,1,1,5,2,0,0,0,,1,1,1,1,1,1
1414,deponent,di'pəunənt,17911,17917,1,1,5,1,0,0,0,,1,1,1,1,1,1
1415,exponent,ik'spəunənt,17921,17927,1,1,5,1,0,0,0,,1,1,1,1,1,1
1416,opponent,ə'pəunənt,17931,17937,1,1,5,1,0,0,0,,1,1,1,1,1,1
1417,postpone,pəust'pəun,17941,17947,1,1,3,1,0,0,0,,1,1,1,1,1,1
1418,compost,'kɒmpɒst,17951,17960,1,1,5,2,0,0,0,,1,1,1,1,1,1
1419,expostulate,ik'spɒstjuleit,17964,17970,1,1,4,1,0,0,0,,1,1,1,1,1,1
1420,outpost,'autpaust,17974,17983,1,4,4,1,0,0,0,,1,1,1,1,1,1
1421,postulate,'pɒstjuleit,17987,17996,1,1,5,2,0,0,0,,1,1,1,1,1,1
1422,posture,'pɒstʃə(r),18000,18009,1,1,3,2,0,0,0,,1,1,1,1,1,1
1423,compound,kəm'paund,18013,18025,1,1,5,3,0,0,0,,1,1,1,1,1,1
1424,impound,im'paund,18029,18035,1,1,3,1,0,0,0,,1,1,1,1,1,1
1425,propound,prə'paund,18039,18045,1,1,5,1,0,0,0,,1,1,1,1,1,1
1426,attrition,ə'triʃn,18055,18062,1,2,3,1,0,0,0,,1,1,1,1,1,1
1427,contrite,'kɒntrait,18066,18072,1,1,4,1,0,0,0,,1,1,1,1,1,1
1428,detriment,'detrimənt,18076,18082,1,1,4,1,0,0,0,,1,1,1,1,1,1
1429,detrimental,ˌdetri'mentl,18086,18092,1,1,4,1,0,0,0,,1,1,1,1,1,1
1430,detritus,di'traitəs,18096,18102,1,1,4,1,0,0,0,,1,1,1,1,1,1
1431,trite,trait,18106,18112,1,1,4,1,0,0,0,,1,1,1,1,1,1
1432,anecdote,'ænikdəut,18122,18131,1,4,4,1,0,0,0,,1,1,1,1,1,1
1433,condone,kən'dəun,18135,18141,1,1,3,1,0,0,0,,1,1,1,1,1,1
1434,endow,in'dau,18145,18151,1,1,3,1,0,0,0,,1,1,1,1,1,1
1435,render,'rendə(r),18155,18162,1,2,6,1,0,0,0,,1,1,1,1,1,1
1436,antidote,'æntidəut,18166,18172,1,1,5,1,0,0,0,,1,1,1,1,1,1
1437,donate,dəu'neit,18176,18186,1,5,5,1,0,0,0,,1,1,1,1,1,1
1438,donation,dəu'neiʃn,18190,18199,1,4,4,1,0,0,0,,1,1,1,1,1,1
1439,donor,'dəunə(r),18203,18209,1,1,3,1,0,0,0,,1,1,1,1,1,1
1440,pardon,'pɑ:dn,18213,18225,1,1,5,3,0,0,0,,1,1,1,1,1,1
1441,dowager,'dauədʒə(r),18229,18237,1,1,3,1,0,0,0,,1,1,1,1,1,1
1442,dower,'dauə(r),18241,18251,1,1,5,2,0,0,0,,1,1,1,1,1,1
1443,dowry,'dauri,18255,18265,1,5,5,1,0,0,0,,1,1,1,1,1,1
1444,dose,dəus,18269,18279,1,1,3,2,0,0,0,,1,1,1,1,1,1
1445,dosage,'dəusidʒ,18283,18293,1,5,5,1,0,0,0,,1,1,1,1,1,1
1446,antedate,ˌænti'deit,18297,18303,1,1,5,1,0,0,0,,1,1,1,1,1,1
1447,postdate,ˌpəust'deit,18307,18313,1,1,5,1,0,0,0,,1,1,1,1,1,1
1448,predate,pri:'deit,18317,18323,1,1,5,1,0,0,0,,1,1,1,1,1,1
1449,data,'deitə,18327,18338,1,4,4,1,0,0,0,,1,1,1,1,1,1
1450,date,deit,18342,18352,1,1,5,2,0,0,0,,1,1,1,1,1,1
1451,dative,'deitiv,18356,18366,1,1,5,2,0,0,0,,1,1,1,1,1,1
1452,edit,'edit,18370,18376,1,1,5,1,0,0,0,,1,1,1,1,1,1
1453,edition,i'diʃn,18380,18386,1,1,3,1,0,0,0,,1,1,1,1,1,1
1454,editor,'editə(r),18390,18396,1,1,3,1,0,0,0,,1,1,1,1,1,1
1455,anonymous,ə'nɒniməs,18406,18412,1,1,3,1,0,0,0,,1,1,1,1,1,1
1456,pseudonym,'sju:dənim,18416,18422,1,1,5,1,0,0,0,,1,1,1,1,1,1
1457,antonym,'æntənim,18426,18432,1,1,5,1,0,0,0,,1,1,1,1,1,1
1458,synonym,'sinənim,18436,18442,1,1,5,1,0,0,0,,1,1,1,1,1,1
1459,synonymous,si'nɒniməs,18446,18452,1,1,5,1,0,0,0,,1,1,1,1,1,1
1460,homonym,'hɒmənim,18456,18462,1,1,5,1,0,0,0,,1,1,1,1,1,1
1461,heteronym,'hetərənim,18466,18472,1,1,5,1,0,0,0,,1,1,1,1,1,1
1462,metonymy,me'tɒnimi,18476,18482,1,1,6,1,0,0,0,,1,1,1,1,1,1
1463,acronym,'ækrənim,18486,18492,1,1,5,1,0,0,0,,1,1,1,1,1,1
1464,onomatopoeia,ˌɒnəˌmætə'pi:ə,18496,18502,1,1,5,1,0,0,0,,1,1,1,1,1,1
1465,abyss,ə'bis,18512,18518,1,1,3,1,0,0,0,,1,1,1,1,1,1
